NAME	DESCRIPTION	MGH-BrCa-H-74_htsqct	MGH-BrCa-H-68_htsqct	MGH-BrCa-H-66_htsqct	MGH-BrCa-H-59_htsqct	MGH-BrCa-H-11_htsqct	HD-5_htsqct	HD-4_htsqct	HD-3-1_htsqct	HD-2-1_htsqct	HD-1_htsqct
CSPP1	CSPP1	41.9749402129964	35.8791586373289	34.9851988801984	31.1624546321681	24.0621006538719	46.9881222487045	24.4820689094093	29.4890180858184	33.5150878516195	36.6994163361754
ZDHHC2	ZDHHC2	96.7755566021861	56.0611853708264	17.0659506732675	59.49195884323	30.7771054875105	38.0984774989496	6.12051722735232	4.36874342012124	26.5809317443879	10.4855475246215
ZFAND1	ZFAND1	501.367341433012	435.034798477613	329.372847994063	161.478174003053	299.936882569194	191.762336744713	216.258275366449	551.553856790307	419.516444487513	126.991631131528
CA2	CA2	10920.4802787479	2853.14059413926	3476.3341521446	1464.6353677119	4415.11567811742	5469.6714195992	3721.27447423021	8967.93805565388	3410.44911207342	1243.70244250372
RIPK2	RIPK2	11.6597056147212	11.9597195457763	11.9461654712873	14.164752105531	17.3470958202332	10.1595939997199	7.14060343191105	28.3968322307881	15.0240048990019	28.543990483692
NBN	NBN	15.1576172991376	5.23237730127713	74.2368854287138	5.66590084221238	33.5750241681933	7.61969549978992	176.474913388659	29.4890180858184	55.473248857853	73.9813630903853
CPQ	CPQ	153.90811411432	79.2331419907679	83.6231582990109	130.315719370885	33.5750241681933	26.6689342492647	19.3816378866157	65.5311513018186	70.4972537568549	48.9325551149005
DECR1	DECR1	15.1576172991376	13.4546844889983	54.6110421544561	25.4965537899557	27.9791868068278	82.5467012477241	33.6628447504378	67.7155230118793	60.0960195960074	201.555524639947
LAPTM4B	LAPTM4B	122.426908954573	74.0007646894908	63.9973150247532	59.49195884323	105.201742393672	20.3191879994398	12.2410344547046	2.18437171006062	4.62277073815442	15.1457908688978
IKBKB	IKBKB	15.1576172991376	10.4647546025543	10.2395704039605	0	7.83417230591177	3.80984774989496	6.12051722735232	13.1062302603637	6.93415610723163	2.33012167213812
STK3	STK3	17.4895584220818	18.6870617902755	1.70659506732675	5.66590084221238	7.83417230591177	49.5280207486345	57.1248274552884	21.8437171006062	39.2935512743125	51.8452072050732
GDAP1	GDAP1	15.1576172991376	5.23237730127713	7.67967780297039	8.49885126331857	0.559583736136555	3.80984774989496	0	6.55311513018186	3.46707805361581	5.8253041803453
RAB2A	RAB2A	31.4812051597473	59.7985977288814	51.1978520198026	36.8283554743805	45.8858663631975	33.0186804990896	58.1449136598471	25.1202746656971	23.1138536907721	65.2434068198674
EIF3E	EIF3E	67.6262925653831	123.334607815818	179.192482069309	25.4965537899557	137.098015353456	173.983047245203	401.913964596136	399.740022941094	254.252390598493	762.5323172072
EMC2	EMC2	24.4853817909146	101.657616139098	72.530290361387	2.83295042110619	52.6008711968362	88.896447497549	9.18077584102849	39.3186907810912	35.8264732206967	100.777762319974
IL7	IL7	8.16179393030485	1.49496494322204	10.2395704039605	0	6.15542109750211	0	0	1.09218585503031	8.08984879177023	6.40783459837983
CHRAC1	CHRAC1	5.82985280736061	5.97985977288814	5.11978520198026	8.49885126331857	5.59583736136555	1.26994924996499	4.08034481823488	1.09218585503031	3.46707805361581	8.15542585248342
UBR5	UBR5	81.6179393030485	44.1014658250501	41.8115791495055	16.9977025266371	21.2641819731891	26.6689342492647	16.3213792729395	49.148363476364	55.473248857853	48.350024696866
GSDMD	GSDMD	3.49791168441637	13.4546844889983	18.7725457405943	5.66590084221238	14.5491771395504	7.61969549978992	1.02008620455872	0	0	11.0680779426561
TSTA3	TSTA3	23.3194112294424	17.9395793186644	16.2126531396042	31.1624546321681	27.9791868068278	35.5585789990196	78.5466377510215	6.55311513018186	17.3353902680791	60.5831634755911
EEF1D	EEF1D	95.609586040714	104.647546025543	219.297466151488	19.8306529477433	174.030541938469	514.329446235819	509.023016074802	227.174657846305	204.557605163333	548.161123370493
INTS10	INTS10	6.99582336883273	8.2223071877212	40.9582816158421	25.4965537899557	43.0879476825147	1.26994924996499	35.7030171595552	30.5812039408487	26.5809317443879	46.0199030247279
ERI1	ERI1	0	15.6971319038314	5.11978520198026	0	7.83417230591177	10.1595939997199	5.1004310227936	2.18437171006062	2.31138536907721	6.40783459837983
LEPROTL1	LEPROTL1	2.33194112294424	6.72734224449916	3.41319013465351	0	9.51292351432144	38.0984774989496	22.4418965002919	41.5030624911518	28.8923171134651	62.9132851477293
DCTN6	DCTN6	8.16179393030485	0	1.70659506732675	2.83295042110619	5.036253625229	5.07979699985995	14.2812068638221	5.46092927515155	6.93415610723163	4.07771292624171
R3HCC1	R3HCC1	8.16179393030485	8.2223071877212	4.26648766831688	0	2.23833494454622	29.2088327491947	9.18077584102849	0	10.4012341608474	46.0199030247279
GSR	GSR	117.763026708684	101.657616139098	97.2759188376249	116.150967265354	82.8183929482101	5.07979699985995	0	27.3046463757578	8.08984879177023	3.49518250820718
PPP2CB	PPP2CB	16.3235878606097	15.6971319038314	5.97308273564364	14.164752105531	16.7875120840967	45.7181729987395	2.04017240911744	50.2405493313943	10.4012341608474	17.4759125410359
ERICH1	ERICH1	75.7880864956879	30.6467813360517	48.6379594188125	53.8260580010176	73.8650531700253	85.0865997476541	104.04879286499	73.1764522870308	38.1378585897739	64.6608764018329
KLHDC4	KLHDC4	6.99582336883273	7.47482471611018	11.9461654712873	0	7.27458856977522	2.53989849992997	13.2611206592634	3.27655756509093	0	11.6506083606906
ASAH1	ASAH1	1866.71886891687	2023.43505065103	2758.7109263337	1226.66753233898	1082.2349456881	431.782744988095	431.496464528339	2235.70444524705	1540.53834848996	337.285112041993
BNIP3L	BNIP3L	752.051012149519	352.06424412879	571.709347554462	575.088935484557	415.211132213324	482.580714986695	273.383102821737	697.906761364368	544.331254417683	279.03207023854
MAN2B1	MAN2B1	31.4812051597473	106.142510968765	77.6500755633673	59.49195884323	65.4712971279769	12.6994924996499	20.4017240911744	1.09218585503031	34.6707805361581	11.0680779426561
NUCB1	NUCB1	197.049024888789	167.436073640868	89.5962410346546	271.963240426194	107.440077338219	71.1171579980392	64.2654308871994	100.481098662789	131.748966037401	26.7963992295884
MAP4K1	MAP4K1	27.9832934753309	26.1618865063856	30.7187112118816	0	38.0516940572857	7.61969549978992	22.4418965002919	50.2405493313943	43.916322012467	25.6313383935193
ECH1	ECH1	50.1367341433012	58.3036327856594	62.2907199574265	39.6613058954867	69.9479670170694	58.4176654983894	74.4662929327866	43.6874342012124	97.0781855012428	99.0301710658701
HNRNPL	HNRNPL	16.3235878606097	25.4144040347746	13.652760538614	19.8306529477433	7.83417230591177	1.26994924996499	0	1.09218585503031	8.08984879177023	6.40783459837983
SNRNP70	SNRNP70	1.16597056147212	23.1719566199416	13.652760538614	0	15.108760875687	20.3191879994398	6.12051722735232	0	5.77846342269302	2.91265209017265
CLASRP	CLASRP	4.66388224588849	6.72734224449916	4.26648766831688	0	4.47666988909244	1.26994924996499	5.1004310227936	15.2906019704243	1.1556926845386	4.66024334427624
FCGRT	FCGRT	5.82985280736061	20.9295092051085	5.11978520198026	0	5.59583736136555	60.9575639983193	32.6427585458791	29.4890180858184	60.0960195960074	242.332653902365
PIH1D1	PIH1D1	45.4728518974128	26.1618865063856	32.4253062792083	42.4942563165929	111.916747227311	72.3871072480042	44.8837930005837	54.6092927515155	31.2037024825423	63.4958155657638
PLEKHJ1	PLEKHJ1	37.3110579671079	28.4043339212187	35.8384964138618	16.9977025266371	36.9325265850126	77.4669042478642	47.9440516142599	33.8577615059396	15.0240048990019	40.7771292624171
RNASEH2A	RNASEH2A	0	8.96978965933222	2.55989260099013	0	5.59583736136555	11.4295432496849	9.18077584102849	0	17.3353902680791	18.640973377105
CD37	CD37	78.1200276186322	74.7482471611018	82.7698607653475	65.1578596854424	85.0567278927564	293.358276741912	294.80491311747	282.87613645285	277.366244289265	306.410999886163
SF3A2	SF3A2	32.6471757212194	43.353983353439	24.7456284762379	65.1578596854424	36.3729428488761	7.61969549978992	6.12051722735232	1.09218585503031	5.77846342269302	2.33012167213812
LYL1	LYL1	177.227525343763	170.426003527312	168.952911665349	178.47587652969	234.465585441217	8.8896447497549	4.08034481823488	1.09218585503031	1.1556926845386	0.58253041803453
OAZ1	OAZ1	7595.1322374294	8059.35600891	7039.70465272286	10011.6467881893	6627.15018706522	11644.164672929	5584.971969959	3998.49241526597	2684.67410618318	5840.4499712142
TRMT1	TRMT1	18.6555289835539	19.4345442618865	20.479140807921	2.83295042110619	21.2641819731891	16.5093402495448	13.2611206592634	16.3827878254547	21.9581610062335	15.1457908688978
STX10	STX10	15.1576172991376	31.3942638076628	20.479140807921	2.83295042110619	19.5854307647794	36.8285282489846	32.6427585458791	6.55311513018186	23.1138536907721	47.7674942788315
FCER2	FCER2	8.16179393030485	9.71727213094323	8.53297533663377	0	14.5491771395504	126.994924996499	159.13344791116	18.5671595355153	24.2695463753107	51.8452072050732
TBC1D17	TBC1D17	33.8131462826915	13.4546844889983	13.652760538614	45.3272067376991	25.181268126145	2.53989849992997	13.2611206592634	3.27655756509093	18.4910829526177	3.49518250820718
PTOV1	PTOV1	9.32776449177697	9.71727213094323	10.2395704039605	5.66590084221238	19.5854307647794	5.07979699985995	0	1.09218585503031	4.62277073815442	4.07771292624171
AES	AES	131.75467344635	169.678521055701	220.150763685151	141.64752105531	189.139302814156	29.2088327491947	12.2410344547046	8.73748684024248	13.8683122144633	27.3789296476229
SGTA	SGTA	20.9874701064982	27.6568514496077	11.0928679376239	8.49885126331857	25.7408518622815	10.1595939997199	8.16068963646977	8.73748684024248	15.0240048990019	11.6506083606906
LILRB1	LILRB1	4.66388224588849	2.24244741483305	0.853297533663377	2.83295042110619	6.71500483363866	0	14.2812068638221	33.8577615059396	28.8923171134651	19.2235037951395
LILRA1	LILRA1	10.4937350532491	18.6870617902755	10.2395704039605	2.83295042110619	8.39375604204833	2.53989849992997	1.02008620455872	15.2906019704243	25.4252390598493	6.99036501641436
C19orf53	C19orf53	6.99582336883273	2.24244741483305	6.82638026930701	0	12.8704259311408	44.4482237487745	38.7632757732314	16.3827878254547	13.8683122144633	37.2819467542099
IL27RA	IL27RA	0	15.6971319038314	0	5.66590084221238	29.6579380152374	10.1595939997199	13.2611206592634	0	9.24554147630884	9.90301710658701
TNNT1	TNNT1	9.32776449177697	0	0	56.6590084221238	8.95333977818488	15.2393909995798	13.2611206592634	0	5.77846342269302	10.4855475246215
VRK3	VRK3	47.804793020357	20.9295092051085	24.7456284762379	33.9954050532743	41.9687802102416	54.6078177484944	39.7833619777901	29.4890180858184	39.2935512743125	56.5054505493494
FAM32A	FAM32A	60.6304691965503	70.2633523314357	51.1978520198026	82.1555622120795	85.6163116288929	139.694417496149	99.9684480467546	57.8858503166065	62.4074049650846	65.8259372379019
PPP6R1	PPP6R1	426.745225498797	956.030081190492	285.854673777231	753.564812014247	344.143997723981	25.3989849992997	6.12051722735232	16.3827878254547	4.62277073815442	26.7963992295884
RASAL3	RASAL3	0	21.6769916767195	47.7846618851491	2.83295042110619	46.4454500993341	1.26994924996499	5.1004310227936	1.09218585503031	2.31138536907721	5.24277376231077
AKAP8	AKAP8	2.33194112294424	4.48489482966611	13.652760538614	0	1.67875120840967	2.53989849992997	17.3414654774983	12.0140444053334	4.62277073815442	13.9807300328287
POP4	POP4	2.33194112294424	26.1618865063856	7.67967780297039	0	11.7512584588677	30.4787819991597	3.06025861367616	22.9359029556365	21.9581610062335	49.5150855329351
URI1	URI1	2.33194112294424	2.24244741483305	12.7994630049507	14.164752105531	12.8704259311408	10.1595939997199	17.3414654774983	6.55311513018186	2.31138536907721	18.640973377105
PDCD5	PDCD5	11.6597056147212	9.71727213094323	23.8923309425745	0	18.4662632925063	34.2886297490546	53.0444826370535	34.9499473609699	28.8923171134651	83.8843801969724
ANKRD27	ANKRD27	27.9832934753309	40.364053466995	40.1049840821787	11.3318016844248	39.7304452656954	2.53989849992997	0	61.1624078816974	23.1138536907721	10.4855475246215
RPS16	RPS16	64.1283808809667	104.647546025543	198.818325343567	14.164752105531	150.528025020733	387.334521239321	347.849395754524	282.87613645285	309.725639456346	433.985161435725
TIMM50	TIMM50	1.16597056147212	1.49496494322204	18.7725457405943	0	9.51292351432144	11.4295432496849	3.06025861367616	12.0140444053334	4.62277073815442	22.1361558853121
FBL	FBL	10.4937350532491	27.6568514496077	29.8654136782182	2.83295042110619	26.3004355984181	57.1477162484244	53.0444826370535	29.4890180858184	11.556926845386	52.4277376231077
GPI	GPI	452.396577851183	245.921733160025	266.228830502973	303.125695058362	224.393078190759	85.0865997476541	95.8881032285198	198.777825615517	209.180375901487	100.195231901939
PLD3	PLD3	20.9874701064982	12.7072020173873	19.6258432742577	22.6636033688495	22.3833494454622	29.2088327491947	12.2410344547046	25.1202746656971	26.5809317443879	57.087980967384
PIAS4	PIAS4	19.8214995450261	26.9093689779966	27.3055210772281	31.1624546321681	24.0621006538719	8.8896447497549	3.06025861367616	4.36874342012124	5.77846342269302	2.91265209017265
TBCB	TBCB	80.4519687415764	91.9403440081552	77.6500755633673	70.8237605276548	80.0204742675274	53.3378684985294	54.0645688416122	18.5671595355153	27.7366244289265	44.2723117706243
POLR2I	POLR2I	3.49791168441637	8.2223071877212	14.5060580722774	8.49885126331857	27.4196030706912	27.9388834992297	14.2812068638221	14.198416115394	13.8683122144633	15.1457908688978
PRKD2	PRKD2	18.6555289835539	38.8690885237729	19.6258432742577	22.6636033688495	32.4558566959202	13.9694417496148	7.14060343191105	42.5952483461821	8.08984879177023	11.0680779426561
HNRNPUL1	HNRNPUL1	38.47702852858	79.9806244623789	28.1588186108914	67.9908101065486	27.9791868068278	16.5093402495448	11.2209482501459	3.27655756509093	6.93415610723163	12.8156691967597
TGFB1	TGFB1	1394.50079152066	1643.71395507263	587.068703160403	1549.62388034509	682.692158086597	168.903250245343	53.0444826370535	12.0140444053334	8.08984879177023	26.2138688115539
DENND3	DENND3	45.4728518974128	64.2834925585476	21.3324383415844	33.9954050532743	49.2433687800168	5.07979699985995	6.12051722735232	15.2906019704243	15.0240048990019	7.57289543444889
PLIN3	PLIN3	87.4477921104091	76.9906945759349	73.3835878950504	48.1601571588052	80.0204742675274	17.7792894995098	15.3012930683808	27.3046463757578	42.7606293279284	16.3108517049668
CD79A	CD79A	0	2.98992988644407	6.82638026930701	0	4.47666988909244	168.903250245343	190.756120252481	49.148363476364	56.6289415423916	56.5054505493494
RPS19	RPS19	535.180487715704	722.068067576243	1094.78073569011	186.974727793009	988.784461753293	2407.82377793361	1950.40482311627	1432.94784179977	1407.63368976802	1845.45636433339
NOP53	NOP53	123.592879516045	214.527469352362	430.061956966342	22.6636033688495	282.58978674896	31.7487312491247	34.6829309549965	15.2906019704243	12.7126195299246	40.7771292624171
NKG7	NKG7	47.804793020357	60.5460802004925	110.075381842576	0	41.4091964741051	204.461829244363	134.651379001751	81.9139391272733	124.814809930169	348.935720402684
ETFB	ETFB	8.16179393030485	5.97985977288814	16.2126531396042	2.83295042110619	7.83417230591177	40.6383759988796	21.4218102957331	7.64530098521217	24.2695463753107	22.7186863033467
TYK2	TYK2	12.8256761761933	37.3741235805509	26.4522235435647	11.3318016844248	23.5025169177353	7.61969549978992	22.4418965002919	10.9218585503031	11.556926845386	19.806034213174
CDC37	CDC37	88.6137626718813	130.061950060317	82.7698607653475	118.98391768646	76.1033881145715	195.572184494608	75.4863791373453	97.2045410976976	70.4972537568549	135.729587402046
NAPA	NAPA	328.803698335138	316.185085491461	224.417251353468	382.448306849336	184.662632925063	232.400712743592	133.631292797192	194.409082195395	85.5212586558567	147.380195762736
RABAC1	RABAC1	395.264020339049	287.033269098631	407.022923557431	379.61535642823	317.843562125563	542.268329735049	228.499309821153	197.685639760486	135.216044091017	238.254940976123
PTPRS	PTPRS	20.9874701064982	30.6467813360517	7.67967780297039	33.9954050532743	17.9066795563698	2.53989849992997	0	2.18437171006062	0	0
KDELR1	KDELR1	12.8256761761933	19.4345442618865	2.55989260099013	11.3318016844248	21.8237657093256	12.6994924996499	7.14060343191105	5.46092927515155	2.31138536907721	34.3692946640373
CYTH2	CYTH2	89.7797332333534	69.5158698598247	69.9703977603969	84.9885126331857	75.5438043784349	58.4176654983894	49.9842240233773	48.0561776213337	31.2037024825423	32.6217034099337
CARD8	CARD8	173.729613659346	104.647546025543	110.075381842576	135.981620213097	96.807986351624	129.534823496429	100.988534251313	176.93410851491	110.946497715706	55.9229201313149
LIG1	LIG1	12.8256761761933	16.4446143754424	8.53297533663377	2.83295042110619	18.4662632925063	19.0492387494748	30.6025861367616	26.2124605207275	12.7126195299246	10.4855475246215
PLA2G4C	PLA2G4C	73.4561453727437	48.5863606547162	6.82638026930701	42.4942563165929	22.9429331815988	10.1595939997199	32.6427585458791	69.8998947219399	70.4972537568549	8.73795627051795
CABP5	CABP5	218.036494995287	139.77922219126	87.8896459673278	220.970132846283	85.6163116288929	208.271676994258	166.274051343072	105.94202793794	88.9883367094725	111.84584026263
BCAT2	BCAT2	0	1.49496494322204	7.67967780297039	0	5.036253625229	8.8896447497549	0	12.0140444053334	2.31138536907721	5.24277376231077
PPP2R1A	PPP2R1A	86.281821548937	65.0309750301586	105.808894174259	99.1532647387167	107.440077338219	48.2580714986695	47.9440516142599	74.2686381420611	119.036346507476	76.3114847625235
TNPO2	TNPO2	10.4937350532491	26.9093689779966	16.2126531396042	14.164752105531	11.1916747227311	2.53989849992997	3.06025861367616	2.18437171006062	9.24554147630884	1.16506083606906
PRPF31	PRPF31	22.1534406679703	21.6769916767195	6.82638026930701	0	17.9066795563698	6.34974624982493	13.2611206592634	4.36874342012124	12.7126195299246	29.709051319761
TFPT	TFPT	2.33194112294424	1.49496494322204	9.38627287029714	8.49885126331857	7.83417230591177	8.8896447497549	5.1004310227936	2.18437171006062	1.1556926845386	6.99036501641436
JAK3	JAK3	36.1450874056358	42.606500881828	42.6648766831688	16.9977025266371	80.5800580036639	10.1595939997199	6.12051722735232	18.5671595355153	3.46707805361581	8.15542585248342
RPL18A	RPL18A	282.164875876253	505.298150809048	800.393086576247	113.318016844248	817.551838495507	1426.15300771068	1029.26698039975	1090.00148332025	842.499967028643	1072.43849960157
COPE	COPE	109.601232778379	72.5057997462687	95.5693237702982	50.9931075799114	79.4608905313908	167.633300995378	134.651379001751	62.2545937367277	73.9643318104707	165.438638721807
DDX49	DDX49	15.1576172991376	3.73741235805509	21.3324383415844	0	12.3108421950042	1.26994924996499	9.18077584102849	13.1062302603637	24.2695463753107	22.1361558853121
TMEM147	TMEM147	1.16597056147212	8.2223071877212	6.82638026930701	11.3318016844248	7.27458856977522	5.07979699985995	16.3213792729395	2.18437171006062	4.62277073815442	28.543990483692
USF2	USF2	57.132557512134	184.628170487921	137.380902919804	82.1555622120795	86.735479101166	88.896447497549	52.0243964324948	41.5030624911518	4.62277073815442	32.0391729918992
LSR	LSR	16.3235878606097	14.2021669606093	5.11978520198026	2.83295042110619	17.3470958202332	10.1595939997199	2.04017240911744	1.09218585503031	0	0
KXD1	KXD1	37.3110579671079	15.6971319038314	17.0659506732675	31.1624546321681	30.7771054875105	25.3989849992997	43.863706796025	29.4890180858184	46.2277073815442	41.9421900984862
FKBP8	FKBP8	458.226430658544	565.09674853793	278.174995974261	719.569406960973	244.538092691675	306.057769241562	111.189396296901	51.3327351864246	43.916322012467	115.923553188872
SUGP1	SUGP1	18.6555289835539	9.71727213094323	23.0390334089112	19.8306529477433	44.2071151547879	11.4295432496849	21.4218102957331	2.18437171006062	5.77846342269302	21.5536254672776
SCN1B	SCN1B	89.7797332333534	137.536774776427	112.635274443566	135.981620213097	42.5283639463782	97.786092247304	14.2812068638221	12.0140444053334	3.46707805361581	3.49518250820718
PBX4	PBX4	25.6513523523867	8.96978965933222	24.7456284762379	25.4965537899557	16.7875120840967	1.26994924996499	2.04017240911744	6.55311513018186	0	0
GSK3A	GSK3A	16.3235878606097	8.96978965933222	1.70659506732675	14.164752105531	6.15542109750211	5.07979699985995	3.06025861367616	1.09218585503031	10.4012341608474	2.33012167213812
ATP13A1	ATP13A1	18.6555289835539	0.747482471611018	0	16.9977025266371	15.108760875687	1.26994924996499	1.02008620455872	15.2906019704243	17.3353902680791	9.32048668855248
ETHE1	ETHE1	0	3.73741235805509	10.2395704039605	0	5.59583736136555	6.34974624982493	20.4017240911744	0	16.1796975835405	32.0391729918992
SMG9	SMG9	0	8.96978965933222	7.67967780297039	0	2.79791868068278	10.1595939997199	1.02008620455872	13.1062302603637	6.93415610723163	1.74759125410359
GTPBP10	GTPBP10	0	9.71727213094323	0	0	7.27458856977522	16.5093402495448	9.18077584102849	4.36874342012124	11.556926845386	8.15542585248342
PMPCB	PMPCB	13.9916467376655	21.6769916767195	46.9313643514857	8.49885126331857	26.3004355984181	55.8777669984594	120.370172137929	64.4389654467883	52.0061708042372	166.603699557876
DNAJC2	DNAJC2	55.9665869506618	147.254046907371	122.021547313863	16.9977025266371	133.1809292005	72.3871072480042	123.430430751605	80.821753272243	40.4492439588511	165.438638721807
BET1	BET1	107.269291655435	87.4554491784891	63.9973150247532	93.4873638965043	100.165488768443	187.952488994818	170.354396161306	157.274763124365	97.0781855012428	50.6801463690041
NAMPT	NAMPT	33.8131462826915	50.8288080695492	33.2786038128717	11.3318016844248	39.1708615295589	8.8896447497549	37.7431895686727	127.785745038546	231.138536907721	120.583796533148
TWISTNB	TWISTNB	0	10.4647546025543	4.26648766831688	0	4.47666988909244	22.8590864993698	29.5824999322029	6.55311513018186	15.0240048990019	27.9614600656575
PIK3CG	PIK3CG	45.4728518974128	52.3237730127713	38.398389014852	33.9954050532743	35.253775376603	10.1595939997199	3.06025861367616	105.94202793794	43.916322012467	25.0488079754848
PON2	PON2	12.8256761761933	2.98992988644407	17.0659506732675	8.49885126331857	6.71500483363866	5.07979699985995	4.08034481823488	3.27655756509093	2.31138536907721	8.73795627051795
HBP1	HBP1	85.1158509874649	94.9302738945993	61.4374224237631	84.9885126331857	72.7458856977522	24.1290357493347	109.149223887783	125.601373328486	80.8984879177023	38.447007590279
CBLL1	CBLL1	3.49791168441637	0.747482471611018	6.82638026930701	0	10.072507250458	0	3.06025861367616	6.55311513018186	23.1138536907721	7.57289543444889
MTPN	MTPN	2520.82835390273	2278.32657347038	1917.35955814161	3195.56807500778	1254.02715268202	5229.65101135581	3228.57283742835	2525.13369683008	1713.89225117075	2017.88536807161
MPP6	MPP6	24.4853817909146	81.475589405601	91.3028361019813	87.8214630542919	90.0929815179854	30.4787819991597	9.18077584102849	17.474973680485	19.6467756371563	31.4566425738646
ZC3HAV1	ZC3HAV1	9.32776449177697	17.9395793186644	32.4253062792083	19.8306529477433	32.4558566959202	17.7792894995098	28.5624137276442	81.9139391272733	42.7606293279284	11.6506083606906
OGDH	OGDH	31.4812051597473	57.5561503140484	15.3593556059408	8.49885126331857	24.6216843900084	12.6994924996499	5.1004310227936	17.474973680485	21.9581610062335	12.8156691967597
H2AFV	H2AFV	23.3194112294424	25.4144040347746	34.1319013465351	25.4965537899557	31.3366892236471	8.8896447497549	15.3012930683808	13.1062302603637	4.62277073815442	22.1361558853121
CAV2	CAV2	61.7964397580225	81.475589405601	41.8115791495055	65.1578596854424	83.9375604204833	41.9083252488445	19.3816378866157	36.0421332160002	21.9581610062335	34.3692946640373
LMBR1	LMBR1	23.3194112294424	35.8791586373289	12.7994630049507	22.6636033688495	17.3470958202332	3.80984774989496	5.1004310227936	7.64530098521217	4.62277073815442	2.33012167213812
DNAJB6	DNAJB6	895.46539121059	708.613383087245	773.940863032683	691.239902749911	1021.79990218535	438.13249123792	752.823618964336	736.133266290429	384.845663951355	255.730853517159
SSBP1	SSBP1	13.9916467376655	14.2021669606093	31.5720087455449	2.83295042110619	27.9791868068278	90.166396747514	147.912499661015	37.1343190710306	57.7846342269302	223.69168052526
CPED1	CPED1	9.32776449177697	26.9093689779966	26.4522235435647	53.8260580010176	19.0258470286429	3.80984774989496	2.04017240911744	24.0280888106668	63.5630976496232	11.6506083606906
HIBADH	HIBADH	0	8.96978965933222	5.97308273564364	0	9.51292351432144	3.80984774989496	2.04017240911744	1.09218585503031	8.08984879177023	4.66024334427624
TAX1BP1	TAX1BP1	438.404931113518	259.376417649023	532.457661005947	444.773216113672	402.340706282183	642.594320482283	904.816463443585	606.163149541822	624.074049650846	798.649203125341
CPVL	CPVL	13.9916467376655	13.4546844889983	23.0390334089112	0	4.47666988909244	78.7368534978292	154.033016888367	98.296726952728	322.438258986271	610.491878100188
CHN2	CHN2	5.82985280736061	6.72734224449916	4.26648766831688	2.83295042110619	3.91708615295589	15.2393909995798	8.16068963646977	0	9.24554147630884	6.99036501641436
ABHD11	ABHD11	11.6597056147212	6.72734224449916	14.5060580722774	5.66590084221238	10.6320909865945	3.80984774989496	1.02008620455872	12.0140444053334	0	9.90301710658701
PLEKHA8	PLEKHA8	27.9832934753309	26.9093689779966	17.0659506732675	25.4965537899557	19.0258470286429	3.80984774989496	6.12051722735232	5.46092927515155	4.62277073815442	3.49518250820718
STX1A	STX1A	19.8214995450261	25.4144040347746	17.0659506732675	22.6636033688495	29.0983542791009	5.07979699985995	10.2008620455872	9.82967269527279	5.77846342269302	6.99036501641436
NOD1	NOD1	0	0	2.55989260099013	2.83295042110619	5.59583736136555	0	12.2410344547046	16.3827878254547	5.77846342269302	4.66024334427624
GARS	GARS	44.3068813359406	44.1014658250501	48.6379594188125	31.1624546321681	49.2433687800168	10.1595939997199	13.2611206592634	26.2124605207275	65.8744830187004	30.8741121558301
CASP2	CASP2	19.8214995450261	12.7072020173873	21.3324383415844	8.49885126331857	25.7408518622815	3.80984774989496	0	45.871805911273	20.8024683216949	5.8253041803453
CHCHD2	CHCHD2	71.1242042497994	112.122370741653	111.781976909902	84.9885126331857	93.4504839348047	326.376957241001	199.936896093509	135.431046023759	137.527429460094	259.226036025366
HSPB1	HSPB1	158.571996360209	109.132440855209	197.965027809903	113.318016844248	101.284656240716	64.7674117482143	70.3859481145517	67.7155230118793	43.916322012467	8.73795627051795
PDAP1	PDAP1	22.1534406679703	16.4446143754424	13.652760538614	39.6613058954867	16.7875120840967	13.9694417496148	10.2008620455872	17.474973680485	9.24554147630884	15.1457908688978
BUD31	BUD31	19.8214995450261	27.6568514496077	49.4912569524758	19.8306529477433	36.3729428488761	80.0068027477941	137.711637615427	33.8577615059396	62.4074049650846	103.690414410146
EIF3B	EIF3B	47.804793020357	79.9806244623789	72.530290361387	5.66590084221238	73.3054694338887	7.61969549978992	17.3414654774983	3.27655756509093	36.9821659052353	15.7283212869323
SNX8	SNX8	0	9.71727213094323	5.97308273564364	16.9977025266371	19.5854307647794	12.6994924996499	18.361551682057	22.9359029556365	4.62277073815442	17.4759125410359
NUDT1	NUDT1	5.82985280736061	5.23237730127713	5.11978520198026	5.66590084221238	2.79791868068278	16.5093402495448	28.5624137276442	8.73748684024248	1.1556926845386	9.32048668855248
TAF6	TAF6	23.3194112294424	8.2223071877212	3.41319013465351	11.3318016844248	22.3833494454622	3.80984774989496	11.2209482501459	1.09218585503031	9.24554147630884	1.74759125410359
WASL	WASL	1.16597056147212	7.47482471611018	2.55989260099013	5.66590084221238	5.036253625229	17.7792894995098	24.4820689094093	0	4.62277073815442	20.9710950492431
MOSPD3	MOSPD3	9.32776449177697	8.96978965933222	14.5060580722774	5.66590084221238	8.39375604204833	3.80984774989496	6.12051722735232	4.36874342012124	5.77846342269302	5.8253041803453
RBM28	RBM28	3.49791168441637	5.23237730127713	0	0	5.59583736136555	17.7792894995098	20.4017240911744	12.0140444053334	19.6467756371563	16.8933821230014
IMPDH1	IMPDH1	45.4728518974128	24.6669215631636	26.4522235435647	16.9977025266371	21.2641819731891	1.26994924996499	1.02008620455872	22.9359029556365	1.1556926845386	20.3885646312086
