NAME	DESCRIPTION	Breast-60_htsqct	HD-1_htsqct	HD-10_htsqct	HD-11-1_htsqct	HD-13-1_htsqct	HD-14-1_htsqct	HD-15-1_htsqct	HD-16-1_htsqct	HD-17-1_htsqct	HD-18-2_htsqct	HD-2-1_htsqct	HD-3-1_htsqct	HD-4_htsqct	HD-5_htsqct	HD-7_htsqct	HD-8_htsqct	HD-9_htsqct	MGH-BrCa-H-11_htsqct	MGH-BrCa-H-59_htsqct	MGH-BrCa-H-66_htsqct	MGH-BrCa-H-68_htsqct	MGH-BrCa-H-74_htsqct	MGH-BrCa-H-75_htsqct	MGH-BrCa-H31-TR-489_htsqct	MGH-BrCa-H38-TR467_htsqct	MGH-BrCa-H63-TR-491_htsqct	MGH-BrCa-H76-TR469_htsqct	MGH-BrCa-H81-TR492_htsqct	MGH-BrCa-H83-TR550_htsqct	MGH-BrCa-H84-TR551_htsqct	MGH-BrCa-H89-TR471_htsqct	MGH-BrCa-H92-TR472_htsqct
HVCN1	HVCN1	0	80.5484405822122	60.2579014417715	1.84411690407955	20.2904002444009	34.727017874991	7.55568725592703	20.2860796735359	32.2190826030732	7.41410894889374	29.4015860202786	27.8885584077821	105.654416061102	37.6598035738244	59.4770461989853	78.7576066481933	13.0230396671294	12.7113364949172	0	13.248198925248	7.231105843547	2.17254038302462	4.16025472556397	4.02034331419439	0	4.42952919048027	1.56291558478958	9.29583711720733	3.62623029282406	2.41684640939886	0	2.94088097012457
DCP1B	DCP1B	0	1.11872834141961	0	0	6.96536127792866	9.98141831137467	2.3611522674772	6.69637581456526	1.46450375468515	16.9465347403286	1.96010573468524	0	12.3263485404619	0	0	0.554631032733755	0	0	0	0	10.5179721360684	2.17254038302462	6.65640756090235	0	0	2.95301946032018	3.64680303117568	1.85916742344147	2.07213159589946	1.20842320469943	0	0
RNPS1	RNPS1	24.9824914257233	43.6304053153649	55.0432753554644	3.6882338081591	13.3250389664722	17.2595358300854	12.2779917908814	20.6799841332162	0	18.0056931615991	13.7207401427967	30.5874511569223	50.1858476290236	23.0818150936343	34.3372637849812	47.698268815103	5.58130271448403	44.9785752897071	27.4168825381614	40.5239025948761	23.6654373061538	22.8116740217585	37.4422925300757	22.1118882280692	1.56556262512453	30.5145344233085	29.1744242494055	26.7720108975571	27.9737765446427	29.4049646476862	25.5583582504407	12.2536707088524
MALSU1	MALSU1	0	15.1028326091648	14.4850724619643	0	0.908525384077651	5.19865537050764	0	2.36342675808186	10.251526282796	5.29579210635267	0.980052867342619	0	2.64136040152756	8.50382661344423	14.7159701935634	6.10094136007131	3.10072373026891	2.9333853449809	0	3.89652909566117	1.31474651700855	0	3.32820378045117	0	0	2.46084955026681	1.56291558478958	1.11550045406488	1.5540986969246	1.61123093959924	0	0.490146828354094
LGALS3BP	LGALS3BP	0	6.71237004851768	4.63522318782858	5.99337993825853	5.14831050977336	6.23838644460917	17.0002963258358	20.6799841332162	5.85801501874059	0	14.7007930101393	4.49815458190033	6.16317427023097	2.42966474669835	7.35798509678169	6.65557239280507	11.7827501750218	4.40007801747134	10.9667530152646	3.89652909566117	11.1753453945726	18.4665932557093	14.1448660669175	14.5737445139547	7.04503181306036	5.90603892064036	9.37749350873747	7.80850317845415	34.708204231316	7.25053922819659	7.77863077187327	20.0960199625179
PLEKHO1	PLEKHO1	141.151076555337	77.7516197286631	118.777594188107	269.241067995614	85.4013861032992	51.5706612754358	153.474897386018	67.7515670650132	136.198849185719	87.9101489654544	64.6834892446129	142.14168478805	105.654416061102	239.321977549788	172.299484349638	164.170785689192	184.803134324027	686.901068283026	858.148423444453	557.203660679547	877.593300103204	748.440161951982	951.866281209036	716.626195755151	871.235600881798	781.56581716474	1255.54218644763	529.490882196129	769.79688787665	917.193212366869	1330.14586199033	921.476037305697
SATB1-AS1	SATB1-AS1	0	0.559364170709807	0	0	2.4227343575404	1.45562350374214	2.83338272097264	0.590856689520464	5.85801501874059	2.11831684254107	0	4.49815458190033	0	2.42966474669835	0	3.32778619640253	0.620144746053781	2.44448778748408	0	0.779305819132233	6.57373258504273	5.43135095756155	4.16025472556397	4.02034331419439	1.56556262512453	7.87471856085381	8.85652164714094	0.371833484688293	1.03606579794973	1.61123093959924	0	0.490146828354094
NUMA1	NUMA1	0	15.6621967798746	16.2232811574	19.3632274928353	19.9875584497083	22.458191200593	11.805761337386	31.1184523147444	14.6450375468515	10.5915842127053	14.7007930101393	36.8848675715827	0.880453467175853	8.50382661344423	9.81064679570892	17.1935620147464	13.0230396671294	28.8449558923121	13.7084412690807	29.6136211270249	47.9882478708119	14.12151248966	49.9230567067676	19.0966307424234	27.3973459396792	13.2885875714408	14.5872121247027	16.3606733262849	16.0590198682208	18.5291558053913	15.5572615437465	15.1945516789769
BAD	BAD	2.49824914257233	7.27173421922749	5.79402898478572	6.45440916427842	2.4227343575404	0.831784859281222	5.66676544194527	3.74209236696294	4.39351126405544	6.35495052762321	1.96010573468524	1.79926183276013	14.9677089419895	25.5114798403327	19.6212935914178	22.739872342084	11.1626054289681	15.6447218398981	32.9002590457937	20.2619512974381	9.86059887756409	27.1567547878078	19.1371717375943	23.1169740566178	34.4423777527396	47.2483113651228	24.4856774950367	18.9635077191029	23.3114804538689	29.4049646476862	23.891508799325	35.2905716414948
NCBP3	NCBP3	11.2421211415755	24.0526593405217	8.69104347717859	0.922058452039774	8.47957025139141	8.31784859281223	8.50014816291791	3.34818790728263	14.6450375468515	26.4789605317634	0.980052867342619	0	14.0872554748136	3.64449712004753	37.4030909086402	11.6472516874089	0.620144746053781	11.2446438224268	10.9667530152646	10.9102814678513	10.5179721360684	6.51762114907386	9.15256039624073	7.03560079984019	10.1761570633094	9.84339820106726	13.5452684015097	15.9888398415966	21.7573817569443	7.25053922819659	17.7797274785675	15.1945516789769
PCSK7	PCSK7	54.9614811365912	5.59364170709807	2.31761159391429	13.3698475545767	20.896083833786	30.5680935785849	13.6946831513677	37.0270192099491	1.46450375468515	4.23663368508214	4.90026433671309	14.3940946620811	5.28272080305512	4.8593294933967	3.06582712365904	7.76483445827258	1.86043423816134	25.4226729898344	24.6751942843453	22.5998687548348	40.7571420272649	43.4508076604924	31.6179359142862	72.3661796554991	29.745689877366	27.5615149629883	48.9713549900734	39.7861828616474	49.7311583015871	34.6414652013837	38.8931538593663	50.9752701488258
CBFB	CBFB	0	1.67809251212942	0	4.61029226019887	3.63410153631061	2.49535457784367	0	6.69637581456526	1.46450375468515	1.05915842127053	3.92021146937048	0.899630916380066	0	2.42966474669835	1.83949627419542	1.10926206546751	1.24028949210756	15.6447218398981	0	31.9515385844216	12.4900919115812	15.2077826811723	12.4807641766919	10.050858285486	3.13112525024905	16.241607031761	7.81457792394789	18.5916742344147	13.9868882723214	18.5291558053913	4.44493186964187	12.2536707088524
CDKN2AIPNL	CDKN2AIPNL	0	6.71237004851768	0	0.922058452039774	2.4227343575404	4.57481672604672	1.41669136048632	4.13599682664325	4.39351126405544	8.47326737016428	2.94015860202786	1.79926183276013	0	2.42966474669835	2.45266169892723	4.9916792946038	9.30217119080672	2.9333853449809	2.74168825381614	0	3.94423955102564	1.08627019151231	0.832050945112793	0.502542914274299	0.782781312562263	1.47650973016009	2.0838874463861	0.371833484688293	0.518032898974865	0.402807734899811	0	1.47044048506228
HLA-DMA	HLA-DMA	14.989494855434	277.444628672064	106.030730421579	15.2139644586563	27.2557615223295	69.0381433203415	20.3059095003039	44.3142517140348	26.3610675843326	31.774752638116	118.586396948457	73.7697351431654	142.633461682488	151.854046668647	244.039839043259	267.33215777767	63.2547640974857	17.6003120698854	19.191817776713	19.4826454783058	17.7490779796154	14.12151248966	7.48845850601514	12.0610299425832	0	14.2729273915475	21.3598463254576	24.5410099894273	12.4327895753968	14.0982707214934	7.22301428816804	8.8226429103737
